target_node,target_neighbors_num,First_nbr_adopter,Second_nbr_adopter,Third_nbr_adopter,past_adoption_exist,past_adoption_target_num,com_hashtags_max,com_hashtags_min,com_hashtags_ave,outdeg_v1,num_hashtags_v1,orig_connections_k,unique_Ak_num,max_subG,min_subG,ave_subG,views_1k,subG_edges,max_AkG_deg,min_AkG_deg,ave_AkG_deg,time_ave_k,time_ave_1_k2,time_ave_k2_k,speed_exposure,speed_adoption,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_1_15,time_1_16,time_1_17,time_1_18,time_1_19,time_1_20,time_1_21,time_1_22,time_1_23,time_1_24,r_node_0,r_node_1,r_node_2,r_node_3,r_node_4,r_node_5,r_node_6,r_node_7,r_node_8,r_node_9,r_node_10,r_node_11,r_node_12,r_node_13,r_node_14,r_node_15,r_node_16,r_node_17,r_node_18,r_node_19,r_node_20,r_node_21,r_node_22,r_node_23,r_node_24,distKV_target_0,distKV_target_1,distKV_target_2,distKV_target_3,distKV_target_4,distKV_target_5,distKV_target_6,distKV_target_7,distKV_target_8,distKV_target_9,distKV_target_10,distKV_target_11,distKV_target_12,distKV_target_13,distKV_target_14,distKV_target_15,distKV_target_16,distKV_target_17,distKV_target_18,distKV_target_19,distKV_target_20,distKV_target_21,distKV_target_22,distKV_target_23,distKV_target_24,cas_cos_simi_0,cas_cos_simi_1,cas_cos_simi_2,cas_cos_simi_3,cas_cos_simi_4,cas_cos_simi_5,cas_cos_simi_6,cas_cos_simi_7,cas_cos_simi_8,cas_cos_simi_9,cas_cos_simi_10,cas_cos_simi_11,cas_cos_simi_12,cas_cos_simi_13,cas_cos_simi_14,cas_cos_simi_15,cas_cos_simi_16,cas_cos_simi_17,cas_cos_simi_18,cas_cos_simi_19,cas_cos_simi_20,cas_cos_simi_21,cas_cos_simi_22,cas_cos_simi_23,cas_cos_simi_24,adoption_p,label
530826,19,0,0,11,1,4,2,0,0.32,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.50165031376e-07,4.59547331316e-07,2.7154671677e-06,1.6355864806e-06,1.99999065467e-06,1.2513054726e-06,1.50946720642e-06,6.22252154235e-07,9.68533460772e-07,3.36847757396e-06,1.94703351616e-06,4.25477173771e-06,5.60169666216e-07,2.51430049652e-06,2.46602758662e-07,1.75616246036e-06,4.85284326155e-06,1.07924119708e-06,1.01958918407e-06,3.79429467182e-07,2.60615055149e-07,7.90528458289e-07,1.53711514724e-06,9.18422659573e-07,1.01458889492e-06,4.58285360908,3.43842330357,3.57034825471,2.98637827194,3.0832837175,2.9473889057,2.93731062525,3.28124805708,3.75660846889,3.01423124911,3.0294823816,3.58880415659,3.64758808138,3.04610455162,3.46769976365,3.12707976664,3.03810460382,3.29638288773,3.25400159687,4.04040963594,8.35869370057,3.33646150761,2.59667276252,3.28639786773,3.75601069218,43.8,42.73,42.23,38.86,22.95,35.35,34.68,42.85,34.21,41.3,53.43,42.22,28.73,41.99,40.7,39.15,39.79,25.24,43.58,33.81,41.79,55.48,36.04,37.07,36.0,4.4642857142857155e-06,0
276400,64,0,0,0,1,2,0,0,0.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.05601423492e-07,7.28401418373e-08,3.54923915214e-07,2.13994816898e-07,3.6176434215e-07,9.55972743362e-08,1.10964709521e-07,1.07211227839e-07,1.30304480831e-07,3.4143429097e-07,2.79207086369e-07,5.74149025052e-07,8.21021339925e-08,3.02952480626e-07,3.58264098435e-08,2.58719792353e-07,4.00364305243e-07,3.02783038418e-07,1.45563819018e-07,4.6841254106e-08,1.463290879e-07,1.51558007633e-07,2.07360903349e-07,1.02054777837e-07,1.76351809216e-07,5.1172160755,4.23972844333,4.33929855942,3.9878048463,4.05487217477,4.08352829195,4.16622608917,4.26940530129,4.69639948919,4.28052352069,4.24226713468,4.76277451828,4.30881296225,4.04503470711,4.08480718131,4.15765214507,4.23390796671,4.30913024572,4.31165830253,4.78064992674,9.17410410617,4.13707805311,3.99954392601,4.1569101756,4.63346816449,19.48,9.0,14.91,19.97,7.41,11.09,15.49,13.89,20.05,21.89,16.52,20.69,11.82,15.9,15.33,16.58,20.33,23.74,14.48,20.08,25.95,27.49,10.38,17.17,32.06,0.0,0
1516,91,0,0,13,1,33,3,0,0.6,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.94702497154e-07,5.39026048981e-07,2.84691034559e-06,1.41623515976e-06,1.33734282954e-06,5.55270381403e-07,7.52190821994e-07,6.81688735455e-07,9.8397921596e-07,2.80123555644e-06,1.73878325913e-06,4.58740113773e-06,1.32145217793e-06,2.09572271081e-06,2.23337923344e-07,1.64935270604e-06,3.67666836261e-06,1.30685584122e-06,1.052403483e-06,3.30933281565e-07,1.07878138116e-06,6.28503465977e-07,9.72557058127e-07,1.10597938178e-06,9.77086474219e-07,4.39279715504,3.24704263228,3.2014512899,2.76006789843,3.01112665004,2.86859126269,2.92531686879,3.07323030473,3.64251452531,2.87492885126,2.96319999965,3.64752643311,3.2763693808,2.81334585383,3.09277550258,2.79108146683,3.0451157072,3.08787107908,3.12174762075,3.91499275656,8.2597344914,3.01769619349,2.50702071855,3.05740078869,3.56234971586,15.48,28.29,15.63,19.47,17.06,12.68,7.91,24.47,7.37,27.27,30.32,11.83,33.52,11.6,4.8,20.37,18.27,21.41,23.14,13.78,26.27,16.51,13.75,10.36,12.58,6.81818181818182e-06,0
266277,14,0,0,15,1,18,2,0,0.76,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,4.78781916872e-06,5.1716506417e-07,7.07916939158e-06,2.49553335659e-06,1.34987739986e-06,1.31368122714e-06,7.60450977231e-07,1.15115077321e-06,9.2406616631e-07,2.91621096882e-06,2.34308283163e-06,9.65135672578e-06,6.64463520419e-07,7.05148435361e-06,3.70995812195e-07,2.47281141453e-06,7.11956347329e-06,1.6212351572e-06,1.02126555705e-06,2.68031532794e-07,4.44510096144e-07,2.34649963533e-06,8.67238968949e-07,5.59725495985e-07,1.45052049005e-06,3.85694444065,3.1250945952,3.1062227217,2.68260778515,3.08878547904,2.95114000473,3.16653819221,3.05797745027,3.74819005522,3.01358259624,2.76366468773,3.42740775599,3.38408066425,2.61963342061,3.18793527222,2.75993161813,2.90122242315,3.12343862186,3.13970568712,4.10040185782,8.29643830142,2.68522533249,2.73119479984,3.16273728868,3.64091340728,14.32,12.72,29.91,11.18,17.83,14.39,7.41,22.04,6.36,5.66,12.67,10.61,9.02,21.83,16.84,17.21,15.98,19.0,13.52,8.87,9.3,19.74,14.24,4.3,1.51,2.5510204081632657e-06,0
219106,8,0,0,0,1,14,1,0,0.08,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.24802990902e-07,2.62091650167e-07,1.34771078535e-06,1.11124356702e-06,7.25437524181e-07,3.23752624256e-07,4.07713584734e-07,4.77353267594e-07,4.65180357447e-07,2.27995619671e-06,1.32047378707e-06,6.51550331449e-06,3.6443831875e-07,2.0657577146e-06,1.54470428155e-07,8.29374444764e-07,4.17265705892e-06,3.23159014619e-06,5.40206835383e-07,2.12261558764e-07,2.62932639879e-07,8.98437561207e-07,4.43059410337e-07,5.10490060736e-07,5.03982512568e-07,6.18380637009,5.30176352321,5.49761340597,5.1125178956,5.20974634213,4.91313186843,5.04344800069,5.32717347977,5.65032682093,5.09959956773,5.01488113965,5.33331925311,5.38119422641,5.12104496453,5.22989946365,5.15147907943,4.91754565674,4.9951418401,5.31581294109,5.79521211289,9.02552813792,5.17143326752,5.03994407822,5.09604838755,5.48334235338,28.12,31.67,29.19,13.71,13.85,12.1,2.45,19.85,26.33,30.91,5.44,20.75,28.29,18.82,22.52,27.82,23.09,27.45,13.86,18.7,42.65,23.38,20.44,26.33,5.35,1.6447368421052635e-07,0
394147,16,0,0,0,1,21,1,0,0.16,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.67423444507e-07,1.66144806742e-07,1.26038440118e-06,5.94172759174e-07,6.98733071216e-07,2.1384477699e-07,2.63816287123e-07,2.73026508239e-07,3.32376994655e-07,1.03086851379e-06,7.10284461789e-07,1.59249422946e-06,2.55020730929e-07,8.84746105132e-07,9.74062626462e-08,6.01323061513e-07,1.51226972687e-06,5.36767892229e-07,4.03684409369e-07,1.03618906507e-07,1.65526342153e-07,2.78068544025e-07,3.22123306626e-07,2.8983118109e-07,4.21476370179e-07,8.20794166589,7.2004324685,7.19938682317,7.20073525098,7.51264758839,7.26555417654,7.34055044787,7.70194456266,7.98484069198,7.27187012979,7.57987006073,7.75836200068,7.45026314057,7.31966521021,7.46940250119,7.52227074592,7.5107485506,7.35750389286,7.55530501351,7.8898552019,10.9812982682,7.48468238675,7.28789731463,7.02558315081,7.81388827936,17.78,25.89,13.38,12.05,13.22,12.16,12.07,4.98,24.08,24.95,13.57,21.79,15.01,6.91,9.04,34.03,24.16,33.38,1.93,16.41,42.88,23.05,15.21,16.27,19.38,1.388888888888889e-07,0
370294,16,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.24818888158e-08,5.64424765395e-09,2.63341154174e-08,1.67322420414e-08,1.5858563929e-07,8.08982467399e-09,9.8898921595e-09,7.88128147336e-09,1.01026652584e-08,2.76518789554e-08,2.3247350757e-08,4.20826415369e-08,8.94062088343e-09,2.56519805399e-08,2.70093863639e-09,1.83256220139e-08,3.33122575665e-08,1.32172453454e-08,1.13265562409e-08,5.05451947989e-09,1.03029454129e-08,1.20397523932e-08,2.07955349371e-08,9.30479112096e-09,1.38197175578e-08,6.5646975926,6.28071617827,5.99027902621,5.87627674651,5.89808359224,6.14318931227,6.07414181083,5.91610285565,6.24778744447,6.08879458483,6.00927531818,6.51545552588,6.08440610829,5.9392803061,5.99494026087,5.96711142501,6.09377252152,6.15817384866,5.9119479772,6.58751511564,10.5208905945,5.98242470151,5.7650229738,6.18871456555,6.26709931892,0.08525679458795488,0.08766582837653737,0.03413488492807063,0.05081902415316969,0.04792506086714841,0.00955547679075408,0.08182625110949793,0.08717590152072302,0.05333502213401275,0.0837477858000215,0.03606973069639078,0.03885471863558979,0.023158315703028388,0.09660927689312376,0.015111687709295019,0.02640134568644008,0.07863574774449539,0.009708171945098777,0.07572101520527047,0.040213467234763,0.04743375722502936,0.03101849975854374,0.028227343685460093,0.08810296784563944,0.09490623225877085,0,0
107924,23,0,1,1,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.32593277404e-07,9.49020230664e-08,4.03867686156e-07,3.03628644336e-07,0.000103294859387,1.4080375893e-07,1.86313604165e-07,1.37617183998e-07,1.82791858042e-07,4.9260964009e-07,3.25902291444e-07,7.64883295485e-07,1.45209032006e-07,4.42674440541e-07,5.05636019947e-08,3.04962789269e-07,7.17413745271e-07,2.20614462743e-07,4.96668518499e-07,6.94402305968e-08,6.65521612155e-08,3.34439018763e-07,3.22702922883e-07,2.0997751685e-07,2.58359653749e-07,5.32961869646,4.36987721345,4.63793653514,4.14290756005,4.09828412685,4.35462374481,4.35909571084,4.30793822482,4.61867913657,4.24771073542,4.30308089613,4.79370637146,4.71369633896,4.23092888654,4.21382905248,4.20353576054,4.31640436508,4.41153239731,4.34186505555,5.13428954333,8.72185192876,4.29076345343,3.98152118569,4.19930731228,4.56728519841,26.86,21.1,16.16,14.59,22.97,18.78,11.46,11.13,22.13,15.43,10.83,21.97,33.59,14.44,20.62,14.27,19.85,3.22,11.71,19.07,22.28,18.94,25.12,23.16,8.6,0,0
485868,8,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,7.44252256654e-09,4.32765563665e-09,2.15319413323e-08,1.40297607432e-08,1.90647949456e-07,5.38160522664e-09,6.76844900238e-09,5.94191772513e-09,7.96286542461e-09,2.16142115771e-08,1.65778574556e-08,3.42528799404e-08,8.21197991445e-09,1.94412100599e-08,2.07076783605e-09,1.36052936763e-08,2.61883645207e-08,9.89470276329e-09,8.84334129622e-09,5.35685205485e-09,8.03403639895e-09,8.25242776272e-09,1.45955838824e-08,6.51415548304e-09,1.25530829632e-08,6.93455757351,6.22273169424,6.69117803422,6.03239828181,6.42949144548,6.24799532886,6.20274284189,6.40424561029,6.66512652195,6.22647262591,6.26756728326,6.30615785929,6.69586426052,6.30563591423,6.33836926525,6.30632003369,6.04163065888,6.18990961086,6.35982978796,6.35202459383,10.1459691759,6.42259458148,6.24666834394,6.062875742,6.61562165376,0.08765502496379458,0.08658889694593011,0.058672253351222586,0.046957813600306646,0.029210079645935652,0.012457446948825912,0.022905368724061615,0.004144551165077159,0.08345405787223803,0.09934740029707295,0.09285151272866096,0.02837281817612508,0.06141218774484426,0.0736047745877018,0.04769660713064214,0.07994309538133668,0.08142930382653359,0.09159829157583509,0.07343032911217268,0.04389666406403367,0.08941873296568902,0.08599669276928495,0.0904066745106141,0.040738004871038395,0.03452172082004639,0,0
291966,77,0,0,3,1,45,4,0,1.12,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.8486468285e-07,1.27335728663e-07,7.92131339839e-07,4.51736877457e-07,3.61965724882e-07,1.79982701053e-07,2.4754359661e-07,2.48825375396e-07,2.15138520754e-07,7.23600854745e-07,5.94069119073e-07,1.73859316519e-06,2.52956338075e-07,5.65940255971e-07,7.44164006338e-08,5.38151523463e-07,1.01583188293e-06,5.28263794361e-07,1.09787601964e-06,7.35203744211e-08,1.73788449588e-07,2.50197069239e-07,2.03525310907e-07,1.55427736574e-07,2.50704939499e-07,7.43894974363,6.84946482719,7.03945234638,6.69687579053,6.84700328551,6.59015952654,6.7011721331,7.00771501699,7.41885872362,6.821273849,6.82874235802,7.16853933503,6.87951598932,6.82558726114,6.98029288009,6.90384448504,6.92322038991,6.92652105842,6.93858816628,7.45975386908,9.90808199521,6.94427375652,6.81712377613,6.77655015648,7.28154388565,17.71,18.51,18.97,15.15,4.0,14.69,27.06,18.43,23.91,22.08,25.81,20.67,20.93,19.41,15.38,17.13,24.77,18.17,21.43,21.27,40.23,26.16,25.43,21.32,16.34,1.7361111111111116e-06,0
424708,18,0,0,6,1,5,2,0,0.24,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,7.74241800876e-07,3.80617220292e-07,2.2768972403e-06,3.81430408617e-06,1.10902318505e-06,5.73072378925e-07,8.45117024086e-07,8.25666762882e-07,8.6482615773e-07,3.87662324634e-06,2.25686613689e-06,1.41754208063e-05,5.75726776263e-07,2.91008727464e-06,2.66518708122e-07,1.68962703559e-06,5.59191132e-06,6.69126745076e-06,9.37355626557e-07,2.64767354508e-07,5.95741306843e-07,1.18478735266e-06,7.1680052842e-07,6.37212220181e-07,9.49978658354e-07,4.83784612369,3.83580119186,4.11161112875,3.28768570819,3.65896691598,3.29075500072,3.44610822267,3.53566653396,4.05516612726,3.61714703592,3.50339667197,3.89845079816,3.89071553535,3.61896639062,3.55393392955,3.3418899266,3.5660333974,3.44357472897,3.69640158353,4.50929514413,8.56733557171,3.39392011487,3.44190048063,3.70999563557,3.93892855381,47.19,26.77,35.27,22.78,16.31,29.2,21.35,32.3,25.56,16.38,39.9,34.01,9.88,29.53,30.58,17.34,34.52,20.76,38.01,33.04,34.68,39.74,29.47,31.88,33.44,0.0,0
442122,3,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.03670991464e-07,7.72885737603e-08,3.34144396681e-07,2.6175587391e-07,1.49910362758e-06,1.41088916801e-07,1.75734652788e-07,1.13560505261e-07,1.41459977095e-07,4.74772184082e-07,2.98551459415e-07,6.46385574405e-07,1.47304421544e-07,3.9940190797e-07,4.47022763375e-08,2.60252831738e-07,5.78549615784e-07,1.99569026154e-07,1.7010321837e-07,5.5029085364e-08,5.76806354774e-08,2.05042219196e-07,2.92460024291e-07,1.61943078004e-07,1.84189447197e-07,5.50509958524,4.60493313864,4.68713525072,4.54504839219,4.56809238996,4.58929944456,4.68442478864,4.65224964428,4.97054069407,4.60874262053,4.62838037551,5.11278561197,4.99115249453,4.63075531709,4.67080029885,4.52509021806,4.54095262536,4.79700522076,4.81079527374,5.1459243794,9.30156877555,4.6469119427,4.42716072612,4.57282312481,4.82802946084,0.04198074091904294,0.01246584994463612,0.043339713069214775,0.03111283628558721,0.059849394790436765,0.04060919696688438,0.09698303308176906,0.05434903202511855,0.00418617129542479,0.01930050690539208,0.0040239203841324735,0.05920685909124307,0.07595455002900292,0.05509596101175133,0.09543265869627401,0.05153927600659735,0.03247825207738079,0.06677283921333176,0.056186734816841104,0.07430373905617252,0.012409712647147398,0.07540630783048191,0.0721088455982773,0.06262983463400772,0.08815858983795526,0,0
297216,23,0,0,8,1,23,2,0,0.44,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.94495224327e-07,4.05824030511e-07,1.7756490526e-06,1.18574538276e-06,1.37518702079e-06,5.65884793927e-07,7.14521570825e-07,6.41680073374e-07,8.4323524283e-07,3.13401824541e-06,1.95347892011e-06,2.55702375257e-06,1.49321143753e-06,2.23581558557e-06,1.71737409197e-07,2.92025591329e-06,2.60366975672e-06,7.11577208167e-07,7.23218951494e-07,2.00437625289e-07,1.60376408644e-07,6.94582448489e-07,5.86448418191e-07,6.73878746902e-07,9.88910559502e-07,4.88456262153,3.72573010238,3.9520494882,3.51420852141,3.6900695629,3.63680784272,3.69379510229,3.73994190342,4.20394071639,3.55366318813,3.5155365024,4.2379412846,3.81088281563,3.59820395994,3.84185441107,3.54682406756,3.71389140475,3.91690398389,3.79247428905,4.61059518801,8.91491459051,3.76337506313,3.49476048163,3.69460394355,4.11530402852,31.0,26.54,22.76,25.07,12.53,24.66,16.77,32.38,11.42,15.11,15.24,28.34,21.84,35.02,29.41,31.84,30.59,27.15,25.31,26.82,38.58,35.0,25.1,20.34,26.94,0.0,0
443562,5,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,9.38297473338e-09,4.84022047291e-09,2.22980105988e-08,1.45042619941e-08,1.71622330483e-07,6.32371599092e-09,7.75540571255e-09,6.751668741e-09,8.87918168307e-09,2.40994257597e-08,1.84446277274e-08,3.73412429987e-08,8.09341229128e-09,2.07771640298e-08,2.4869752578e-09,1.56136580453e-08,2.86091239346e-08,1.13872071907e-08,1.0298860239e-08,4.78629473888e-09,1.04766719739e-08,9.40376093986e-09,1.70562338644e-08,7.41673673557e-09,1.28313486064e-08,6.56415576446,5.96349620448,6.06544736028,5.72805596923,5.67231340171,5.84147321018,5.83801023751,5.86542394429,6.2188699127,5.76655892279,5.78191027953,6.23649117221,6.39931065059,5.7904749365,5.61646569235,5.69357673041,5.738220772,5.81607547774,5.71805284302,6.54517734449,9.50254918294,5.96621992115,5.82208848164,6.0090286907,6.04654118615,0.005058770231627896,0.06696517698671543,0.04023045821651551,0.028337267085625496,0.09994538216594903,0.08070485850792508,0.02693089326486471,0.0006622201276467621,0.03017041411336472,0.06868935105078365,0.036628181880376524,0.08492148059161345,0.021958761754525758,0.08717983035016277,0.08006254845217237,0.007077408706094701,0.056126528027952455,0.017346950942819784,0.004636636692744967,0.04387854019478693,0.015091452875177248,0.03055897692723866,0.004442196446794455,0.012269527658309987,0.0436029493965709,0,0
272230,71,0,0,5,1,24,1,0,0.04,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.27031538908e-07,8.96992509689e-08,5.9738573849e-07,3.08579436109e-07,7.54086062235e-07,1.40115232287e-07,1.70690975836e-07,1.33939329835e-07,1.67829308616e-07,4.7579393943e-07,3.47093050306e-07,6.72342954385e-07,1.31998483963e-07,4.02296986039e-07,5.12455738383e-08,3.05633732415e-07,5.7587101601e-07,2.0611551494e-07,1.89603482162e-07,7.55521095394e-08,9.10847460511e-08,7.35892201685e-07,3.40312291316e-07,1.65346243797e-07,2.00805468326e-07,6.06824376415,4.8484717436,5.32969311493,4.90109815007,5.09319050597,5.05383814953,5.02010137877,5.13281391242,5.2867718336,4.86091237311,5.01032610216,5.4185716747,5.33169068094,4.96858671917,5.36968395763,4.9826489124,5.08115133287,5.13379173862,5.10409868912,5.58944385909,9.35118125211,4.94236974517,4.79285739994,4.70143660124,5.25305860469,16.67,14.35,11.62,2.49,14.96,21.95,16.33,5.8,13.28,15.18,10.13,7.46,34.22,13.19,16.93,8.21,12.51,7.66,14.05,15.51,16.72,17.42,14.97,9.18,7.08,0.0,0
530211,5,0,0,1,1,5,1,0,0.04,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,5.60247928341e-07,3.22529048043e-07,2.20801160949e-06,1.38733017129e-06,1.86384672589e-06,4.5869575744e-07,6.12673700738e-07,5.59704092559e-07,7.22421320983e-07,2.57682586025e-06,1.85304363855e-06,5.42636176974e-06,5.90592512414e-07,2.33127945822e-06,2.87105966965e-07,2.1819650569e-06,7.36638412739e-05,1.11808323964e-06,8.83051060565e-07,2.06228297838e-07,1.83857371258e-07,7.78165859397e-07,6.96655908078e-07,6.00060693372e-07,7.99477641426e-07,4.98924522418,4.33992893338,4.52588071789,4.09356669788,4.28446461592,3.94311724432,4.10517460975,4.48220968258,4.90058152955,4.31904140116,4.20635392795,4.61407012554,4.39364463003,4.21642793898,4.26137402684,4.20701970543,4.13925697997,4.39710586366,4.38973017212,5.16441707368,9.07918572956,4.58947184028,4.14195290139,4.35707966036,4.82913630199,34.26,28.58,27.58,27.71,27.88,35.36,30.78,23.05,23.14,27.55,31.93,33.64,27.53,25.67,34.98,25.73,42.38,18.68,32.86,36.6,37.15,34.25,33.72,42.34,32.47,0.0,0
551482,7,0,0,0,1,40,4,0,1.44,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.2156081739e-07,1.01762464843e-07,6.05739941188e-07,4.22260920489e-07,8.84062749198e-07,1.92876698258e-07,3.41164787848e-07,1.70837855573e-07,2.28477308857e-07,5.81250684026e-07,4.30532775304e-07,1.04011046401e-06,1.84219007244e-07,4.25733577782e-07,5.65825642398e-08,3.79318807115e-07,7.48150989131e-07,2.46928205757e-07,4.27175010608e-07,7.48957025576e-08,2.08914220018e-06,1.81242364332e-07,2.21172401208e-07,1.5331061259e-07,2.61792293343e-07,8.11214404142,7.77283495456,7.86116473418,7.66956580844,7.58496170979,7.41881628532,7.47000042363,8.05337791073,8.27306889492,7.86013388944,7.70616998367,8.26652808177,8.03696783878,7.67189273,7.54127266783,7.94090482306,8.02512920587,8.02955858786,7.61116646047,8.3533006261,10.4570973768,7.68097111367,7.80647037465,7.69555146657,8.20842021263,7.45,27.69,24.59,6.98,2.11,15.36,10.51,9.72,24.28,30.73,14.04,16.6,11.87,21.79,14.15,25.57,17.88,25.4,7.49,11.69,44.28,24.8,16.55,23.06,16.08,1.9841269841269844e-07,0
562566,8,0,0,0,1,1,0,0,0.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,7.07836556912e-09,4.09198469182e-09,1.86062228422e-08,1.21888050603e-08,1.04212928052e-07,5.08214141711e-09,6.24515905568e-09,5.93958772316e-09,7.25633236996e-09,2.0173952414e-08,1.60048374402e-08,3.13254546811e-08,8.11416772367e-09,2.61863119543e-08,2.0173647893e-09,1.39705699321e-08,2.39667327305e-08,1.78319940831e-08,8.91029494381e-09,3.37223221943e-09,6.48656850367e-09,8.31839834053e-09,1.27054669806e-08,5.8903136633e-09,1.05709994986e-08,8.85739422516,8.31149033202,8.30317015275,8.29245820985,8.12770994202,8.20832669983,8.3490151603,8.37693697555,8.63883337239,8.39588770431,8.32732955789,8.52726595532,8.56796959099,8.38593284667,8.38001245781,8.30135080692,8.38030802536,8.5031809688,8.41054138667,9.00805434842,10.9363655148,8.49347369143,8.3142648237,8.2440508087,8.65571691775,29.65,17.63,21.99,12.31,16.99,21.45,9.73,22.25,15.82,24.21,29.81,15.05,28.6,26.73,21.45,26.66,22.73,19.6,25.23,19.38,31.16,29.32,20.53,22.39,9.33,0.0,0
